"Tenant ID","Site ID","Site name","Site URL","Site template","Primary admin","Primary admin email","External sharing","Site privacy","Site sensitivity","Number of users having access","Guest user permissions","External participant permissionst","Entra group count","File count","Items with unique permissions count","PeopleInYourOrg link count","Anyone link count","EEEU permission count","Everyone permission count","Report date"
"12345678-1234-1234-1234-123456789012","70b68192-4477-4e38-9e79-a4d98b2764f5","Project ALPHA - It","https://contoso.sharepoint.com/sites/project-alpha-it","Team site","Admin User","user362@contoso.com","true","Private","","6","0","0","8","63","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e5e298a9-c1e9-4719-98e8-a81396a5cb70","Emea Procedures","https://contoso.sharepoint.com/sites/emea-procedures","Team site","Admin User","user566@contoso.com","true","Private","","6","0","0","3","75","7","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7d40e834-1044-4cf3-960e-17605affc702","Customer Events","https://contoso.sharepoint.com/sites/customerevents","Other site","Admin User","user237@contoso.com","true","","","6","1","0","0","76","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8c7b2bb1-bf1c-4396-9914-0571ee88a2e3","Projects Feedback","https://contoso.sharepoint.com/sites/projectsfeedback","Team site","Admin User","user164@contoso.com","true","Private","","6","0","0","3","1126","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","de08ea5f-4df7-41a0-8dce-e9f834481753","Project AUTOMATION - It","https://contoso.sharepoint.com/sites/project-automation-it","Team site (no Microsoft 365 group)","Admin User","user390@contoso.com","false","","","6","0","0","0","17","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7004fa97-09fd-4fd7-9a81-7b152c72a914","Maintenance Projects","https://contoso.sharepoint.com/sites/maintenance-projects","Team site","Admin User","user408@contoso.com","true","Private","","6","0","0","3","37","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4abadfb8-6bb3-4fbc-b58f-f2d0dd606490","Staging Marketing","https://contoso.sharepoint.com/sites/staging-marketing","Team site","Admin User","user386@contoso.com","true","Private","","6","0","0","3","5","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f008e322-5f6f-494e-9a24-7d0bcd8f0f44","Team Regulatory 1","https://contoso.sharepoint.com/sites/team-regulatory1","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","2502","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","89e8d093-72fe-407e-a3db-f851cad44829","Project ACQUISITION - Compliance","https://contoso.sharepoint.com/sites/project-acquisition-compliance","Other site","Admin User","user750@contoso.com","true","","","6","0","0","0","8","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1b474fb7-7ebe-4886-adbd-57c960bbaf1e","Team Moves 5","https://contoso.sharepoint.com/sites/team-moves5","Team site (no Microsoft 365 group)","Admin User","user899@contoso.com","true","","","6","0","0","0","16","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2fc896f7-a92b-43a2-9bfe-f6c8d019e76d","Quotas Center","https://contoso.sharepoint.com/sites/quotas-center","Other site","Admin User","user882@contoso.com","true","","","6","0","0","0","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3e78722a-5b84-4293-aa59-d6d4f97956a1","Applications Calendar","https://contoso.sharepoint.com/sites/applications-calendar","Team site","Admin User","user293@contoso.com","true","Private","","6","0","0","3","18","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2691f92b-926e-4aeb-8d37-1a6c96467491","Team Moves 17","https://contoso.sharepoint.com/sites/team-moves17","Other site","Admin User","user345@contoso.com","true","","","6","0","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d34e82fc-a576-47da-b99e-48a028d432cb","Project PILOT - Partner","https://contoso.sharepoint.com/sites/project-pilot-partner","Other site","Admin User","user710@contoso.com","true","","","6","0","0","0","2135","26","25","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","785c2159-0f01-42f6-85c5-131b0b1781df","Project EXPANSION - Marketing","https://contoso.sharepoint.com/sites/project-expansion-marketing","Team site","Admin User","user935@contoso.com","true","Private","","6","0","0","3","4","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ec110ec4-7bcb-48e6-89e2-157b641707d0","Hr Systems","https://contoso.sharepoint.com/sites/hrsystems","Team site","Admin User","user785@contoso.com","true","Private","","6","0","0","3","21","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","69bf0d13-cffd-44cb-aefa-4f97d35d5088","Site Center","https://contoso.sharepoint.com/sites/sitecenter","Team site (no Microsoft 365 group)","Admin User","user205@contoso.com","false","","","6","0","0","0","180","2","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c3e97ebe-4885-41c8-9569-ac57c3e5ab42","Strategy Center","https://contoso.sharepoint.com/sites/strategycenter","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","539","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c2dfeb28-2d73-4585-b3bb-fef26764995c","Team Network 8","https://contoso.sharepoint.com/sites/team-network8","Team site","Admin User","user693@contoso.com","true","Private","","6","0","0","3","191","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5d328779-8515-417a-ba60-a0983ec60a64","Safety Repository","https://contoso.sharepoint.com/sites/safety-repository","Team site (no Microsoft 365 group)","Admin User","user215@contoso.com","false","","","6","0","0","0","3","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6916416f-057b-41c1-b430-a42b9089c333","Team Safety 6","https://contoso.sharepoint.com/sites/team-safety6","Team site","Admin User","user128@contoso.com","true","Private","","6","0","0","3","15","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5e89d929-008d-49b6-a4f8-e81ca93ed985","East Department","https://contoso.sharepoint.com/sites/east-department","Team site","Admin User","user150@contoso.com","true","Private","","6","0","0","3","18","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","abe61ceb-09db-43c8-b456-90294d89f610","Digital Calendar","https://contoso.sharepoint.com/sites/digital-calendar","Team site","Admin User","user857@contoso.com","true","Private","","6","0","0","3","13","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2b4f17a4-d473-42b3-959a-1079861e3668","Quotas Workspace","https://contoso.sharepoint.com/sites/quotas-workspace","Other site","Admin User","user903@contoso.com","true","","","6","0","0","0","5","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ac4c7bd3-77c6-4d4e-af75-5921edd44686","Team Logistics 13","https://contoso.sharepoint.com/sites/team-logistics13","Team site (no Microsoft 365 group)","Admin User","user917@contoso.com","false","","","6","0","0","0","2343","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","86767d57-e09f-4476-8687-586b0dde4ad5","Sales Events","https://contoso.sharepoint.com/sites/salesevents","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","53","4","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5169f873-2cc7-4b12-8baa-b7cc6107306d","South Hr","https://contoso.sharepoint.com/sites/south-hr","Team site (no Microsoft 365 group)","Admin User","user551@contoso.com","false","","","6","0","0","0","30","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6c80203e-7e73-4360-ae1b-f361ca96d0ce","Safety Workflows","https://contoso.sharepoint.com/sites/safety-workflows","Other site","Admin User","user470@contoso.com","true","","","6","0","0","0","40","11","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","cd815405-7426-4671-b30a-e069cebcb3ff","Mobile Tools","https://contoso.sharepoint.com/sites/mobile-tools","Team site","Admin User","user417@contoso.com","true","Private","","6","0","0","3","5","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0a20fbbb-2a36-438c-8361-34935049b9e4","Communications Systems","https://contoso.sharepoint.com/sites/communicationssystems","Team site","Admin User","user778@contoso.com","true","Private","","6","0","0","3","13","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","beb3790b-2bf0-419e-ad3d-52d989c8cdce","Standards Learning","https://contoso.sharepoint.com/sites/standardslearning","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9d653859-b8ef-46a4-9f97-b66224628fd8","Staging Strategy","https://contoso.sharepoint.com/sites/staging-strategy","Other site","Admin User","user778@contoso.com","true","","","6","0","0","0","9","2","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3109fea6-89ff-4257-a41b-d4b0382decc9","Pacific Legal","https://contoso.sharepoint.com/sites/pacific-legal","Other site","Admin User","user267@contoso.com","true","","","6","0","0","0","11","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","608c9918-c04a-4ddd-9435-ab7d8ab09d72","Onboarding Solutions","https://contoso.sharepoint.com/sites/onboarding-solutions","Team site","Admin User","user302@contoso.com","true","Private","","6","0","0","3","8","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7b8203c5-8e58-4888-92da-d6809f03ffd2","Unit Tasks","https://contoso.sharepoint.com/sites/unittasks","Team site (no Microsoft 365 group)","Admin User","user646@contoso.com","false","","","6","0","0","0","8","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ff56fd12-62a0-4e03-a35c-5d18330b4492","Project OPTIMIZATION - Operations","https://contoso.sharepoint.com/sites/project-optimization-operations","Team site","Admin User","user377@contoso.com","true","Private","","6","0","0","3","42","3","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","10f40ff6-d01a-4ed5-a6a3-dd325d1473cd","Planning Systems","https://contoso.sharepoint.com/sites/planningsystems","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5c795669-845c-40fb-be72-9cf120548e67","Team Parking 8","https://contoso.sharepoint.com/sites/team-parking8","Team site","Admin User","user822@contoso.com","true","Private","","6","0","0","3","9","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6acfeecd-e432-4371-8a4b-b54a10475a32","Team Performance 14","https://contoso.sharepoint.com/sites/team-performance14","Team site","Admin User","user605@contoso.com","true","Private","","6","0","0","3","33","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ca7360bc-6371-4f5a-bebf-ff9611c0c190","Staging Security","https://contoso.sharepoint.com/sites/staging-security","Team site","Admin User","user900@contoso.com","true","Private","","6","0","0","3","25","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f4b93cf9-9c38-417b-80ff-6cf47a8907c1","Procurement Wiki","https://contoso.sharepoint.com/sites/procurementwiki","Other site","Admin User","user288@contoso.com","true","","","6","0","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2f36f372-c7e7-432d-8ba6-e38b849f416a","Division Solutions","https://contoso.sharepoint.com/sites/divisionsolutions","Communication site","Admin User","user620@contoso.com","false","","","6","0","0","0","3","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","558f9ad7-385d-4f31-9252-e7be9cf7b56e","Site Analytics","https://contoso.sharepoint.com/sites/siteanalytics","Team site (no Microsoft 365 group)","Admin User","user526@contoso.com","false","","","6","0","0","0","5","2","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","69369e19-a6ed-4f5c-af7c-4873031b7f41","Staging Site","https://contoso.sharepoint.com/sites/staging-site","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0f85fa35-8e3e-49d6-80c8-6618bd5104b5","Domestic Reporting","https://contoso.sharepoint.com/sites/domestic-reporting","Other site","Admin User","user585@contoso.com","true","","","6","0","0","0","10","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5dc53c82-189e-4f0d-bff2-a31859313e4c","Project AUTOMATION - Legal","https://contoso.sharepoint.com/sites/project-automation-legal","Team site","Admin User","user163@contoso.com","true","Public","","6","0","0","3","8","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","cb91ee41-a44e-4025-8757-d2ef6ba141c3","Events Platform","https://contoso.sharepoint.com/sites/events-platform","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3523bfd5-584b-4a23-8110-6d59652c98be","Payroll Processes","https://contoso.sharepoint.com/sites/payroll-processes","Other site","Admin User","user544@contoso.com","true","","","6","0","0","0","146","8","7","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f4d7c7f4-ee87-4e38-9002-06c36871c4e5","Project AUTOMATION - Knowledge","https://contoso.sharepoint.com/sites/project-automation-knowledge","Team site","Admin User","user318@contoso.com","true","Private","","6","0","0","3","37","6","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d9d2f511-214b-48c7-8150-ae24a655edf2","Project UPGRADE - Training","https://contoso.sharepoint.com/sites/project-upgrade-training","Team site","Admin User","user522@contoso.com","true","Private","","6","0","0","3","79","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7f809521-714b-4c7f-82a1-4cfa134473f5","Pacific Sales","https://contoso.sharepoint.com/sites/pacific-sales","Team site","Admin User","user857@contoso.com","true","Private","","6","0","0","3","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ef6973d7-347e-4ee8-afa3-68499d5ccd45","Apac Region","https://contoso.sharepoint.com/sites/apac-region","Other site","Admin User","user787@contoso.com","true","","","6","0","0","0","7","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","efb18414-f290-4343-a56f-6d3ddb93e253","Maintenance Calendar","https://contoso.sharepoint.com/sites/maintenance-calendar","Other site","Admin User","user681@contoso.com","true","","","6","0","0","0","14","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","167b4d78-1be9-4ff7-94c0-65d0190c88d9","Central Projects","https://contoso.sharepoint.com/sites/central-projects","Communication site","Admin User","user353@contoso.com","false","","","6","0","0","0","76","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","51f8b3f1-2c1c-408c-ae37-3456e5ead5f7","Project UPGRADE - It","https://contoso.sharepoint.com/sites/project-upgrade-it","Team site","Admin User","user144@contoso.com","true","Private","","6","0","0","3","35","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","24d416b9-fc7e-4c03-963b-f799d3f2b924","Innovation Data","https://contoso.sharepoint.com/sites/innovationdata","Team site (no Microsoft 365 group)","Admin User","user806@contoso.com","false","","","6","0","0","0","28","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","041c7cbe-de6a-4ec6-917e-609b2aeefe90","Staging Branch","https://contoso.sharepoint.com/sites/staging-branch","Team site","Admin User","user194@contoso.com","true","Private","","6","0","0","3","35","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ab50b3f3-e15a-49a1-8655-956ead2530db","Finance Reports","https://contoso.sharepoint.com/sites/financereports","Team site","Admin User","user535@contoso.com","true","Private","","6","0","0","3","22","4","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","367a0785-6c63-42c8-94a4-472f8d4fa9c4","Analytics Tracking","https://contoso.sharepoint.com/sites/analyticstracking","Team site","Admin User","user623@contoso.com","true","Private","","6","0","0","3","171","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4ecc68ae-3d7d-40dc-8851-2d0bdc1255ed","Project AUTOMATION - Research","https://contoso.sharepoint.com/sites/project-automation-research","Other site","Admin User","user515@contoso.com","true","","","6","0","0","0","33","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","237ca585-a6b2-4b93-a57b-fad2e88f0084","Project UPGRADE - Hr","https://contoso.sharepoint.com/sites/project-upgrade-hr","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","42fd0110-8305-4b98-8012-5c1d23eeb5ca","Team Onboarding 9","https://contoso.sharepoint.com/sites/team-onboarding9","Other site","Admin User","user288@contoso.com","true","","","6","0","0","0","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f30c927c-d9a1-42ab-950a-3242e8454a19","Project INTEGRATION - Reporting","https://contoso.sharepoint.com/sites/project-integration-reporting","Team site","Admin User","user799@contoso.com","true","Private","","6","0","0","3","13","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ea409825-65bb-466e-b7bc-3f689ba21684","Dev Innovation","https://contoso.sharepoint.com/sites/dev-innovation","Team site","Admin User","user681@contoso.com","true","Private","","6","0","0","3","25","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","75b64479-d4a5-4fc4-bb5a-fdae0b2569a4","Team Budget 19","https://contoso.sharepoint.com/sites/team-budget19","Team site","Admin User","user188@contoso.com","true","Private","","6","0","0","3","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4b9bce4e-c08d-4a5b-87ea-9c6e526a1b04","Emea Strategy","https://contoso.sharepoint.com/sites/emea-strategy","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","1","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ba48fd85-18a6-49a4-9902-b519768bec47","Maintenance Training","https://contoso.sharepoint.com/sites/maintenance-training","Communication site","Admin User","user730@contoso.com","false","","","6","0","0","0","16","2","1","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e3b69e25-d89e-4262-b030-90221eb0c912","Backup Communications","https://contoso.sharepoint.com/sites/backup-communications","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","3","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","55d83234-ed8d-4797-b60b-17ecd6227cf6","Project PILOT - Office","https://contoso.sharepoint.com/sites/project-pilot-office","Team site","Admin User","user532@contoso.com","true","Private","","6","0","0","3","16","4","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","124711ba-73f9-4d8e-aeb8-cfac105e8375","Team Content 17","https://contoso.sharepoint.com/sites/team-content17","Team site (no Microsoft 365 group)","Admin User","user453@contoso.com","false","","","6","0","0","0","109","11","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","a03b3239-deae-468d-bc7b-124f54194cf0","Project ROLLOUT - Templates","https://contoso.sharepoint.com/sites/project-rollout-templates","Team site","Admin User","user535@contoso.com","true","Private","","6","0","0","3","138","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","95183fa3-1602-435d-941b-8435d80b0c7f","Campaigns Tracking","https://contoso.sharepoint.com/sites/campaigns-tracking","Team site","Admin User","user434@contoso.com","true","Private","","6","0","0","3","7","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","59ef86e6-f658-45a8-aa75-0e2a6a68a324","Knowledge Systems","https://contoso.sharepoint.com/sites/knowledgesystems","Team site (no Microsoft 365 group)","Admin User","user237@contoso.com","false","","","6","0","0","0","210","5","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","af6cbfca-0129-40d4-8c8b-080fe3fd0740","Team Development 1","https://contoso.sharepoint.com/sites/team-development1","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","1","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","fded5da2-7f91-4810-88ca-0ea19e1006b8","Onboarding Portal","https://contoso.sharepoint.com/sites/onboarding-portal","Team site","Admin User","user642@contoso.com","true","Private","","6","0","0","3","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c8670706-ffa1-4673-a1d3-8a200e2429d8","Temp Standards","https://contoso.sharepoint.com/sites/temp-standards","Team site","Admin User","user881@contoso.com","true","Private","","6","0","0","3","3701","6","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","02b15ba7-166c-4375-b4f2-91ce2b1731b0","Project UPGRADE - Projects","https://contoso.sharepoint.com/sites/project-upgrade-projects","Team site","Admin User","user508@contoso.com","true","Private","","6","0","0","3","290","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2fdb57d1-14d0-47d1-9521-7ebb7eeac0fc","Europe Strategy","https://contoso.sharepoint.com/sites/europe-strategy","Team site","Admin User","user970@contoso.com","true","Private","","6","0","0","3","33","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","cb4dad3a-87f2-453c-a13f-63442ac748cb","Training Data","https://contoso.sharepoint.com/sites/trainingdata","Other site","Admin User","user925@contoso.com","true","","","6","0","0","0","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","dde01f64-f32f-4ae6-b0d3-67e1b222d7fc","Digital Management","https://contoso.sharepoint.com/sites/digital-management","Team site (no Microsoft 365 group)","Admin User","user834@contoso.com","false","","","6","0","0","0","22","11","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9667f608-d781-40d5-9183-152f94db7ff7","Project IMPLEMENTATION - Department","https://contoso.sharepoint.com/sites/project-implementation-department","Other site","Admin User","user811@contoso.com","true","","","6","0","0","0","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9d54a17b-0df9-40fd-b47c-f1ef17124020","Project INTEGRATION - Branch","https://contoso.sharepoint.com/sites/project-integration-branch","Team site","Admin User","user960@contoso.com","true","Public","","6","0","0","3","11","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","cfe220f4-0218-43c5-99fe-7b8ce656e298","Quality Portal","https://contoso.sharepoint.com/sites/quality-portal","Team site","Admin User","user639@contoso.com","true","Private","","6","0","0","3","47","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0743da06-4c00-4a12-b986-785348a0e5ba","Project IMPLEMENTATION - Office","https://contoso.sharepoint.com/sites/project-implementation-office","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","36","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","382b10aa-3314-4e25-acf1-4acc8b6c466b","Qa Workflows","https://contoso.sharepoint.com/sites/qaworkflows","Team site","Admin User","user424@contoso.com","true","Private","","6","0","0","3","7","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e068091e-c4ce-4322-b2fe-82e72ddd27fb","Project ACQUISITION - Templates","https://contoso.sharepoint.com/sites/project-acquisition-templates","Other site","Admin User","user674@contoso.com","true","","","6","0","0","0","913","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ab290428-192f-4dce-ba36-40392d1513a2","Knowledge Wiki","https://contoso.sharepoint.com/sites/knowledgewiki","Team site","Admin User","user665@contoso.com","true","Public","","6","0","0","3","8","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","32c99aba-25b9-4a64-be30-af3d7b0f3cde","Equipment Feedback","https://contoso.sharepoint.com/sites/equipment-feedback","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","8","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bbaf8c63-ed69-48c1-8db7-fbdc66c741c8","Territories Collaboration","https://contoso.sharepoint.com/sites/territories-collaboration","Team site","Admin User","user764@contoso.com","true","Private","","6","0","0","3","12","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8cc473bd-62cd-48e5-8f15-92f44f1ca69a","Development Analytics","https://contoso.sharepoint.com/sites/developmentanalytics","Team site","Admin User","user785@contoso.com","true","Private","","6","0","0","3","21","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","27e3cee3-6fa7-4f53-a535-c532aeb58873","Team Equipment 11","https://contoso.sharepoint.com/sites/team-equipment11","Team site (no Microsoft 365 group)","Admin User","user760@contoso.com","false","","","6","0","0","0","24","6","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","41a26a43-1622-4ddf-983e-87269fb4ef49","Team Content 15","https://contoso.sharepoint.com/sites/team-content15","Team site (no Microsoft 365 group)","Admin User","user689@contoso.com","false","","","6","0","0","0","19","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","dfbe4851-451a-440c-af37-849b3f2df473","Asia Documents","https://contoso.sharepoint.com/sites/asia-documents","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","6","0","0","0","37","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","390be589-2c9c-4ab4-9272-2bc3da77b67a","Procedures Wiki","https://contoso.sharepoint.com/sites/procedureswiki","Team site","Admin User","user465@contoso.com","true","Private","","6","0","0","3","70","4","1","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4ecb44d3-7d61-4038-8f5b-d8fa0a98634d","International Innovation","https://contoso.sharepoint.com/sites/international-innovation","Other site","Admin User","user788@contoso.com","true","","","6","0","0","0","12","1","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bb34ac4a-d0a8-4d2e-aa4f-3b5dfe816718","Catering Support","https://contoso.sharepoint.com/sites/catering-support","Other site","Admin User","user232@contoso.com","true","","","6","2","0","0","2","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","aca92e8f-389a-4406-a9c5-02e192d6a365","Qa Projects","https://contoso.sharepoint.com/sites/qaprojects","Team site","Admin User","user728@contoso.com","true","Private","","6","0","0","3","17","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","87c6b0a7-5fd0-4175-b5b7-270e76210222","Europe Sales","https://contoso.sharepoint.com/sites/europe-sales","Team site","Admin User","user576@contoso.com","true","Private","","6","0","0","3","4","0","0","0","0","0","2025-09-29T02:50:45Z"
